ID,NAME,LAT(D),LON(D),ALT(M),DATE(YMD),TIME,BAT(v),GPS,RFS(m),RFD(m),T(c),TN(c),TX(C),TNX(C),RH(%),WD1(D),WS1(m/s),WD2(D),WS2(m/s),SLP(hPa),SS(min),ST1(c),SM1(m3/m3),ST2(c),SM2(m3/m3),ST3(c),SM3(m3/m3),ST4(c),SM4(m3/m3),WSM1(m/s),WSM2(m/s)
"10010",Gonura,26.165698,86.475970,54.00,2021-02-09,08:30:00,12.7,L,0,0,14.8000000000000007,13.9000000000000004,14.8000000000000007,,89.7999999999999972,160,0.969999999999999973,,,1012.79999999999995,,,,,,,,,,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-09,08:30:00,13.1,L,0,0,15.0999999999999996,13.9000000000000004,15.0999999999999996,,87.5,-999,-99.9000000000000057,,,1010.60000000000002,,,,,,,,,,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-09,08:30:00,12.9,L,0,0,16.8000000000000007,16.1999999999999993,16.8000000000000007,,77.5999999999999943,0,0,,,1014.29999999999995,,,,,,,,,,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-09,08:30:00,12.8,L,0,0,15.3000000000000007,14.9000000000000004,15.3000000000000007,,81.9000000000000057,313,1.80000000000000004,,,1011.10000000000002,,,,,,,,,,
"10019",Silao,25.086250,85.429740,67.00,2021-02-09,08:30:00,13.0,L,0,0,18.3999999999999986,16.6999999999999993,18.3999999999999986,,69.9000000000000057,37,0.130000000000000004,,,1011.39999999999998,,,,,,,,,,
"10013",Islampur,25.147641,85.200004,63.00,2021-02-09,08:30:00,12.9,L,0,0.25,14.6999999999999993,14,14.6999999999999993,,84.2999999999999972,86,0.380000000000000004,,,1011.29999999999995,,,,,,,,,,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-09,08:30:00,13.0,L,0,0,15.4000000000000004,14.5,15.4000000000000004,,86.0999999999999943,181,0.0100000000000000002,,,1012.29999999999995,,,,,,,,,,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-09,08:30:00,12.9,L,0,0,15.5,14.8000000000000007,15.5,,87.5,194,0.819999999999999951,,,1010,,,,,,,,,,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-09,08:30:00,13.2,L,0,0,16.1000000000000014,15.0999999999999996,16.1000000000000014,,82.7999999999999972,160,0.0100000000000000002,,,1014.10000000000002,,,,,,,,,,
"10037",North Hussani,26.378500,84.785720,67.00,2021-02-09,08:30:00,13.4,L,0,0,13.3000000000000007,12.8000000000000007,13.3000000000000007,,96.5,0,0,,,1012.20000000000005,,,,,,,,,,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-09,08:30:00,13.6,L,0,0.25,14.5999999999999996,13.6999999999999993,14.5999999999999996,,91.7999999999999972,135,0.619999999999999996,,,1012,,,,,,,,,,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-09,08:30:00,12.6,L,0,0,15.5999999999999996,14.5999999999999996,15.5999999999999996,,80,228,0,,,1013,,,,,,,,,,
"10022",Bind,25.311559,85.692711,46.00,2021-02-09,08:30:00,13.3,L,0,0,14.5999999999999996,13.6999999999999993,14.5999999999999996,,88.2999999999999972,186,0.849999999999999978,,,-999,,,,,,,,,,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-09,08:30:00,12.3,L,0,1,15.9000000000000004,15,15.9000000000000004,,83.7000000000000028,213,0.140000000000000013,,,1008.70000000000005,,,,,,,,,,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-09,08:30:00,13.2,L,0,0,13.4000000000000004,12.3000000000000007,13.4000000000000004,,99.0999999999999943,0,0,,,1011.89999999999998,,,,,,,,,,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-09,08:30:00,12.7,L,0,0,15.4000000000000004,14.5999999999999996,15.4000000000000004,,78.5,61,1.71999999999999997,,,1014.29999999999995,,,,,,,,,,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-09,08:30:00,13.1,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0,,,-999,,,,,,,,,,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-09,08:30:00,12.8,L,0,0,15.4000000000000004,14.4000000000000004,15.4000000000000004,,88.9000000000000057,0,0,,,1011.10000000000002,,,,,,,,,,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-09,08:34:00,13.3,L,0,0,16,16,16,,81.4000000000000057,0,0,,,760,,,,,,,,,,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-09,08:45:00,12.9,L,0,0,15,13.9000000000000004,15,,99,0,0,,,-99,,,,,,,,,,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-09,08:45:00,12.9,L,0,0,14.3000000000000007,13.3000000000000007,14.3000000000000007,,91.2999999999999972,349,0.450000000000000011,,,-99,,,,,,,,,,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-09,08:45:00,13.0,L,0,0,15.6999999999999993,14.1999999999999993,15.6999999999999993,,88.7000000000000028,0,0,,,-999,,,,,,,,,,
"10051",Ramgarhwa,26.875030,84.791200,76.00,2021-02-09,08:45:00,13.9,L,0,0,-99,-99,-99,,-99,-99,-99,,,-99,,,,,,,,,,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-09,08:45:00,12.1,L,0,0,14.5999999999999996,14,14.5999999999999996,,96.7000000000000028,-99,-99,,,1013.39999999999998,,,,,,,,,,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-09,08:45:00,14.1,L,0,0,14.5999999999999996,13.4000000000000004,14.5999999999999996,,94.5999999999999943,0,0,,,1010.60000000000002,,,,,,,,,,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-09,08:45:00,13.9,L,0,0,13.4000000000000004,13.0999999999999996,13.4000000000000004,,97.2999999999999972,0,0,,,1022.39999999999998,,,,,,,,,,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-09,08:45:00,12.9,L,0,0,15.8000000000000007,15.0999999999999996,15.8000000000000007,,88,281,0.599999999999999978,,,1010.20000000000005,,,,,,,,,,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-09,08:45:00,12.9,L,0,0,14.8000000000000007,13.8000000000000007,14.8000000000000007,,86.4000000000000057,262,0.550000000000000044,,,-999,,,,,,,,,,
"10033",Harsidhi,26.672680,84.718820,77.00,2021-02-09,08:45:00,13.1,L,0,0,46.7999999999999972,46.7999999999999972,46.7999999999999972,,0.100000000000000006,186,0,,,-99,,,,,,,,,,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-09,08:45:00,13.1,L,0,0,15.0999999999999996,13.9000000000000004,15.0999999999999996,,93.5,0,0,,,1013.39999999999998,,,,,,,,,,
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-09,08:45:00,12.9,L,0,0,-99,-99,-99,,-99,245,0.369999999999999996,,,-99,,,,,,,,,,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-09,08:45:00,13.3,L,0,0,17.5,16.5,17.5,,72.0999999999999943,0,0,,,1012.60000000000002,,,,,,,,,,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-09,08:45:00,13.3,L,0,0,17.1999999999999993,16.1999999999999993,17.1999999999999993,,78.7999999999999972,0,0,,,760,,,,,,,,,,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-09,08:45:00,12.9,L,0,0,15.1999999999999993,14,15.1999999999999993,,93.7999999999999972,-99,-99,,,1011.20000000000005,,,,,,,,,,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-09,08:45:00,12.9,L,0,0,15.5999999999999996,15,15.5999999999999996,,83.9000000000000057,0,0,,,760,,,,,,,,,,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-09,08:45:00,13.0,L,0,0,17.8999999999999986,17.1000000000000014,17.8999999999999986,,75,328,0.340000000000000024,,,1012.89999999999998,,,,,,,,,,
"10020",Shankardi,25.224060,85.374700,56.00,2021-02-09,08:45:00,12.9,L,0,0,15.5,14.4000000000000004,15.5,,78.5999999999999943,0,0,,,1015.39999999999998,,,,,,,,,,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-09,08:45:00,13.5,L,0,0,14.5999999999999996,13.5999999999999996,14.5999999999999996,,90.0999999999999943,332,1.12999999999999989,,,1016.20000000000005,,,,,,,,,,
"10035",Radhiya,26.554420,84.627580,67.00,2021-02-09,08:45:00,12.9,L,0,0,14.9000000000000004,13.8000000000000007,14.9000000000000004,,96.2999999999999972,58,0,,,1011.79999999999995,,,,,,,,,,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-09,08:45:00,12.9,L,0,0,19.6000000000000014,18.6000000000000014,19.6000000000000014,,59.7999999999999972,0,0,,,1011.5,,,,,,,,,,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-09,08:45:00,13.3,L,0,0,15.0999999999999996,14.5,15.0999999999999996,,86.0999999999999943,-99,-99,,,1010.29999999999995,,,,,,,,,,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-09,08:45:00,13.2,L,0,0,15.0999999999999996,14.5,15.0999999999999996,,83.5,65,0.930000000000000049,,,1010.39999999999998,,,,,,,,,,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-09,08:45:00,14.9,L,0,0,14.6999999999999993,14,14.6999999999999993,,86.7999999999999972,124,0,,,1012.79999999999995,,,,,,,,,,
