&MEGHDEMH,07/06/23 06:35,9440520222,12.0,--,0.0,26.3,30.6,--,000,--,--,946.9,55,0466
&MEGHDEMH,07/06/23 06:30,9440520222,12.0,--,0.0,26.3,30.6,--,000,--,--,946.8,55,0472
&MEGHDEMH,07/06/23 06:40,9440520222,12.0,--,0.0,26.3,30.6,--,000,--,--,946.8,55,0478
